periodo,disciplina,situacaoDisciplina
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,CANCELADO
2,Fundamentos_Sistemas_Informacao,CANCELADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,CANCELADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,APROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,REPROVADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
2,Fundamentos_Sistemas_Informacao,MATRICULADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,CANCELADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,CANCELADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,CANCELADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,REPROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,APROVADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
3,Programacao_Web_I,MATRICULADO
