periodo,disciplina,situacaoDisciplina,data
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,REPROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2015-07-28
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-03-15
1,Fundamentos_Computacao,REPROVADO,2016-03-15
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,REPROVADO,2016-08-22
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,APROVADO,2017-04-03
1,Fundamentos_Computacao,REPROVADO,2017-04-03
1,Fundamentos_Computacao,CANCELADO,2017-04-03
1,Ingles,APROVADO,2007-08-01
1,Ingles,APROVADO,2007-08-01
1,Ingles,APROVADO,2007-08-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,REPROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,REPROVADO,2008-08-04
1,Ingles,APROVADO,2008-08-04
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2009-02-09
1,Ingles,APROVADO,2007-08-01
1,Ingles,APROVADO,2009-02-09
1,Ingles,REPROVADO,2009-02-09
1,Ingles,APROVADO,2007-08-01
1,Ingles,APROVADO,2008-02-01
1,Ingles,APROVADO,2011-08-01
1,Ingles,APROVADO,2011-08-01
1,Ingles,APROVADO,2011-02-14
1,Ingles,APROVADO,2011-08-01
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-08-13
1,Ingles,APROVADO,2012-08-13
1,Ingles,APROVADO,2012-08-13
1,Ingles,APROVADO,2012-08-13
1,Ingles,APROVADO,2012-08-13
1,Ingles,APROVADO,2012-08-13
1,Ingles,APROVADO,2012-08-13
1,Ingles,APROVADO,2012-08-13
1,Ingles,APROVADO,2012-08-13
1,Ingles,REPROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,REPROVADO,2015-07-28
1,Ingles,CANCELADO,2016-03-15
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,REPROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,REPROVADO,2012-03-26
1,Ingles,REPROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,REPROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,REPROVADO,2012-03-26
1,Ingles,APROVADO,2012-03-26
1,Ingles,APROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,CANCELADO,2013-02-18
1,Ingles,REPROVADO,2013-02-18
1,Ingles,APROVADO,2013-02-18
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,REPROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,REPROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,REPROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,REPROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,REPROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,APROVADO,2013-08-01
1,Ingles,REPROVADO,2013-08-01
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,APROVADO,2014-02-04
1,Ingles,REPROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,REPROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,APROVADO,2014-07-28
1,Ingles,CANCELADO,2015-02-02
1,Ingles,CANCELADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,REPROVADO,2015-02-02
1,Ingles,REPROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,REPROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,REPROVADO,2015-02-02
1,Ingles,REPROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,REPROVADO,2015-02-02
1,Ingles,APROVADO,2015-02-02
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2015-07-28
1,Ingles,APROVADO,2015-07-28
1,Ingles,REPROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,REPROVADO,2016-03-15
1,Ingles,APROVADO,2016-03-15
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,APROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,REPROVADO,2016-08-22
1,Ingles,REPROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,Ingles,REPROVADO,2017-04-03
1,Ingles,APROVADO,2017-04-03
1,TGA,APROVADO,2007-08-01
1,TGA,APROVADO,2007-08-01
1,TGA,APROVADO,2007-08-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-02-01
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2008-08-04
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2007-08-01
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2009-02-09
1,TGA,APROVADO,2007-08-01
1,TGA,APROVADO,2008-02-01
1,TGA,REPROVADO,2011-08-01
1,TGA,APROVADO,2012-03-26
1,TGA,APROVADO,2012-03-26
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2009-08-03
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-02-22
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
1,TGA,APROVADO,2010-08-02
