disciplina,situacaoDisciplina
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,APROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,APROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,APROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,APROVADO
Programacao_Estruturada,APROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,REPROVADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Programacao_Estruturada,MATRICULADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,CANCELADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,CANCELADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,APROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Modelos_Paradigmas_Programacao,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,CANCELADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,CANCELADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,CANCELADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,CANCELADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,CANCELADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,CANCELADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,APROVADO
Banco_Dados_I,REPROVADO
Banco_Dados_I,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,CANCELADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,REPROVADO
Sistemas_Operacionais,APROVADO
Sistemas_Operacionais,APROVADO
